ONE,BL,TWO,THREE
data,t,77485,22.345000
data,t,77486,22.345000
data,t,77487,22.345000
data,t,77488,22.345000
data,t,77489,22.345000
data,t,77490,22.345000
data,t,77491,22.345000
data,t,77492,22.345000
data,t,77493,22.345000
data,t,77494,22.345000
data,t,77495,22.345000
data,t,77496,22.345000
data,t,77497,22.345000
data,t,77498,22.345000
data,t,77499,22.345000
data,t,77500,22.345000
data,t,77501,22.345000
data,t,77502,22.345000
data,t,77503,22.345000
data,t,77504,22.345000
data,t,77505,22.345000
data,t,77506,22.345000
data,t,77507,22.345000
data,t,77508,22.345000
data,t,77509,22.345000
data,t,77510,22.345000
data,t,77511,22.345000
data,t,77512,22.345000
data,t,77513,22.345000
data,t,77514,22.345000
data,t,77515,22.345000
data,t,77516,22.345000
data,t,77517,22.345000
data,t,77518,22.345000
data,t,77519,22.345000
data,t,77520,22.345000
data,t,77521,22.345000
data,t,77522,22.345000
data,t,77523,22.345000
data,t,77524,22.345000
data,t,77525,22.345000
data,t,77526,22.345000
data,t,77527,22.345000
data,t,77528,22.345000
data,t,77529,22.345000
data,t,77530,22.345000
data,t,77531,22.345000
data,t,77532,22.345000
data,t,77533,22.345000
data,t,77534,22.345000
data,t,77535,22.345000
data,t,77536,22.345000
data,t,77537,22.345000
data,t,77538,22.345000
data,t,77539,22.345000
data,t,77540,22.345000
data,t,77541,22.345000
data,t,77542,22.345000
data,t,77543,22.345000
data,t,77544,22.345000
data,t,77545,22.345000
data,t,77546,22.345000
data,t,77547,22.345000
data,t,77548,22.345000
data,t,77549,22.345000
data,t,77550,22.345000
data,t,77551,22.345000
data,t,77552,22.345000
data,t,77553,22.345000
data,t,77554,22.345000
data,t,77555,22.345000
data,t,77556,22.345000
data,t,77557,22.345000
data,t,77558,22.345000
data,t,77559,22.345000
data,t,77560,22.345000
data,t,77561,22.345000
data,t,77562,22.345000
data,t,77563,22.345000
data,t,77564,22.345000
data,t,77565,22.345000
data,t,77566,22.345000
data,t,77567,22.345000
data,t,77568,22.345000
data,t,77569,22.345000
data,t,77570,22.345000
data,t,77571,22.345000
data,t,77572,22.345000
data,t,77573,22.345000
data,t,77574,22.345000
data,t,77575,22.345000
data,t,77576,22.345000
data,t,77577,22.345000
data,t,77578,22.345000
data,t,77579,22.345000
data,t,77580,22.345000
data,t,77581,22.345000
data,t,77582,22.345000
data,t,77583,22.345000
data,t,77584,22.345000
data,t,77585,22.345000
data,t,77586,22.345000
data,t,77587,22.345000
data,t,77588,22.345000
data,t,77589,22.345000
data,t,77590,22.345000
data,t,77591,22.345000
data,t,77592,22.345000
data,t,77593,22.345000
data,t,77594,22.345000
data,t,77595,22.345000
data,t,77596,22.345000
data,t,77597,22.345000
data,t,77598,22.345000
data,t,77599,22.345000
data,t,77600,22.345000
data,t,77601,22.345000
data,t,77602,22.345000
data,t,77603,22.345000
data,t,77604,22.345000
data,t,77605,22.345000
data,t,77606,22.345000
data,t,77607,22.345000
data,t,77608,22.345000
data,t,77609,22.345000
data,t,77610,22.345000
data,t,77611,22.345000
data,t,77612,22.345000
data,t,77613,22.345000
data,t,77614,22.345000
data,t,77615,22.345000
data,t,77616,22.345000
data,t,77617,22.345000
data,t,77618,22.345000
data,t,77619,22.345000
data,t,77620,22.345000
data,t,77621,22.345000
data,t,77622,22.345000
data,t,77623,22.345000
data,t,77624,22.345000
data,t,77625,22.345000
data,t,77626,22.345000
data,t,77627,22.345000
data,t,77628,22.345000
data,t,77629,22.345000
data,t,77630,22.345000
data,t,77631,22.345000
data,t,77632,22.345000
data,t,77633,22.345000
data,t,77634,22.345000
data,t,77635,22.345000
data,t,77636,22.345000
data,t,77637,22.345000
data,t,77638,22.345000
data,t,77639,22.345000
data,t,77640,22.345000
data,t,77641,22.345000
data,t,77642,22.345000
data,t,77643,22.345000
data,t,77644,22.345000
data,t,77645,22.345000
data,t,77646,22.345000
data,t,77647,22.345000
data,t,77648,22.345000
data,t,77649,22.345000
data,t,77650,22.345000
data,t,77651,22.345000
data,t,77652,22.345000
data,t,77653,22.345000
data,t,77654,22.345000
data,t,77655,22.345000
data,t,77656,22.345000
data,t,77657,22.345000
data,t,77658,22.345000
data,t,77659,22.345000
data,t,77660,22.345000
data,t,77661,22.345000
data,t,77662,22.345000
data,t,77663,22.345000
data,t,77664,22.345000
data,t,77665,22.345000
data,t,77666,22.345000
data,t,77667,22.345000
data,t,77668,22.345000
data,t,77669,22.345000
data,t,77670,22.345000
data,t,77671,22.345000
data,t,77672,22.345000
data,t,77673,22.345000
data,t,77674,22.345000
data,t,77675,22.345000
data,t,77676,22.345000
data,t,77677,22.345000
data,t,77678,22.345000
data,t,77679,22.345000
data,t,77680,22.345000
data,t,77681,22.345000
data,t,77682,22.345000
data,t,77683,22.345000
data,t,77684,22.345000
data,t,77685,22.345000
data,t,77686,22.345000
data,t,77687,22.345000
data,t,77688,22.345000
data,t,77689,22.345000
data,t,77690,22.345000
data,t,77691,22.345000
data,t,77692,22.345000
data,t,77693,22.345000
data,t,77694,22.345000
data,t,77695,22.345000
data,t,77696,22.345000
data,t,77697,22.345000
data,t,77698,22.345000
data,t,77699,22.345000
data,t,77700,22.345000
data,t,77701,22.345000
data,t,77702,22.345000
data,t,77703,22.345000
data,t,77704,22.345000
data,t,77705,22.345000
data,t,77706,22.345000
data,t,77707,22.345000
data,t,77708,22.345000
data,t,77709,22.345000
data,t,77710,22.345000
data,t,77711,22.345000
data,t,77712,22.345000
data,t,77713,22.345000
data,t,77714,22.345000
data,t,77715,22.345000
data,t,77716,22.345000
data,t,77717,22.345000
data,t,77718,22.345000
data,t,77719,22.345000
data,t,77720,22.345000
data,t,77721,22.345000
data,t,77722,22.345000
data,t,77723,22.345000
data,t,77724,22.345000
data,t,77725,22.345000
data,t,77726,22.345000
data,t,77727,22.345000
data,t,77728,22.345000
data,t,77729,22.345000
data,t,77730,22.345000
data,t,77731,22.345000
data,t,77732,22.345000
data,t,77733,22.345000
data,t,77734,22.345000
data,t,77735,22.345000
data,t,77736,22.345000
data,t,77737,22.345000
data,t,77738,22.345000
data,t,77739,22.345000
data,t,77740,22.345000
data,t,77741,22.345000
data,t,77742,22.345000
data,t,77743,22.345000
data,t,77744,22.345000
data,t,77745,22.345000
data,t,77746,22.345000
data,t,77747,22.345000
data,t,77748,22.345000
data,t,77749,22.345000
data,t,77750,22.345000
data,t,77751,22.345000
data,t,77752,22.345000
data,t,77753,22.345000
data,t,77754,22.345000
data,t,77755,22.345000
data,t,77756,22.345000
data,t,77757,22.345000
data,t,77758,22.345000
data,t,77759,22.345000
data,t,77760,22.345000
data,t,77761,22.345000
data,t,77762,22.345000
data,t,77763,22.345000
data,t,77764,22.345000
data,t,77765,22.345000
data,t,77766,22.345000
data,t,77767,22.345000
data,t,77768,22.345000
data,t,77769,22.345000
data,t,77770,22.345000
data,t,77771,22.345000
data,t,77772,22.345000
data,t,77773,22.345000
data,t,77774,22.345000
data,t,77775,22.345000
data,t,77776,22.345000
data,t,77777,22.345000
data,t,77778,22.345000
data,t,77779,22.345000
data,t,77780,22.345000
data,t,77781,22.345000
data,t,77782,22.345000
data,t,77783,22.345000
data,t,77784,22.345000
data,t,77785,22.345000
data,t,77786,22.345000
data,t,77787,22.345000
data,t,77788,22.345000
data,t,77789,22.345000
data,t,77790,22.345000
data,t,77791,22.345000
data,t,77792,22.345000
data,t,77793,22.345000
data,t,77794,22.345000
data,t,77795,22.345000
data,t,77796,22.345000
data,t,77797,22.345000
data,t,77798,22.345000
data,t,77799,22.345000
data,t,77800,22.345000
data,t,77801,22.345000
data,t,77802,22.345000
data,t,77803,22.345000
data,t,77804,22.345000
data,t,77805,22.345000
data,t,77806,22.345000
data,t,77807,22.345000
data,t,77808,22.345000
data,t,77809,22.345000
data,t,77810,22.345000
data,t,77811,22.345000
data,t,77812,22.345000
data,t,77813,22.345000
data,t,77814,22.345000
data,t,77815,22.345000
data,t,77816,22.345000
data,t,77817,22.345000
data,t,77818,22.345000
data,t,77819,22.345000
data,t,77820,22.345000
data,t,77821,22.345000
data,t,77822,22.345000
data,t,77823,22.345000
data,t,77824,22.345000
data,t,77825,22.345000
data,t,77826,22.345000
data,t,77827,22.345000
data,t,77828,22.345000
data,t,77829,22.345000
data,t,77830,22.345000
data,t,77831,22.345000
data,t,77832,22.345000
data,t,77833,22.345000
data,t,77834,22.345000
data,t,77835,22.345000
data,t,77836,22.345000
data,t,77837,22.345000
data,t,77838,22.345000
data,t,77839,22.345000
data,t,77840,22.345000
data,t,77841,22.345000
data,t,77842,22.345000
data,t,77843,22.345000
data,t,77844,22.345000
data,t,77845,22.345000
data,t,77846,22.345000
data,t,77847,22.345000
data,t,77848,22.345000
data,t,77849,22.345000
data,t,77850,22.345000
data,t,77851,22.345000
data,t,77852,22.345000
data,t,77853,22.345000
data,t,77854,22.345000
data,t,77855,22.345000
data,t,77856,22.345000
data,t,77857,22.345000
data,t,77858,22.345000
data,t,77859,22.345000
data,t,77860,22.345000
data,t,77861,22.345000
data,t,77862,22.345000
data,t,77863,22.345000
data,t,77864,22.345000
data,t,77865,22.345000
data,t,77866,22.345000
data,t,77867,22.345000
data,t,77868,22.345000
data,t,77869,22.345000
data,t,77870,22.345000
data,t,77871,22.345000
data,t,77872,22.345000
data,t,77873,22.345000
data,t,77874,22.345000
data,t,77875,22.345000
data,t,77876,22.345000
data,t,77877,22.345000
data,t,77878,22.345000
data,t,77879,22.345000
data,t,77880,22.345000
data,t,77881,22.345000
data,t,77882,22.345000
data,t,77883,22.345000
data,t,77884,22.345000
data,t,77885,22.345000
data,t,77886,22.345000
data,t,77887,22.345000
data,t,77888,22.345000
data,t,77889,22.345000
data,t,77890,22.345000
data,t,77891,22.345000
data,t,77892,22.345000
data,t,77893,22.345000
data,t,77894,22.345000
data,t,77895,22.345000
data,t,77896,22.345000
data,t,77897,22.345000
data,t,77898,22.345000
data,t,77899,22.345000
data,t,77900,22.345000
data,t,77901,22.345000
data,t,77902,22.345000
data,t,77903,22.345000
data,t,77904,22.345000
data,t,77905,22.345000
data,t,77906,22.345000
data,t,77907,22.345000
data,t,77908,22.345000
data,t,77909,22.345000
data,t,77910,22.345000
data,t,77911,22.345000
data,t,77912,22.345000
data,t,77913,22.345000
data,t,77914,22.345000
data,t,77915,22.345000
data,t,77916,22.345000
data,t,77917,22.345000
data,t,77918,22.345000
data,t,77919,22.345000
data,t,77920,22.345000
data,t,77921,22.345000
data,t,77922,22.345000
data,t,77923,22.345000
data,t,77924,22.345000
data,t,77925,22.345000
data,t,77926,22.345000
data,t,77927,22.345000
data,t,77928,22.345000
data,t,77929,22.345000
data,t,77930,22.345000
data,t,77931,22.345000
data,t,77932,22.345000
data,t,77933,22.345000
data,t,77934,22.345000
data,t,77935,22.345000
data,t,77936,22.345000
data,t,77937,22.345000
data,t,77938,22.345000
data,t,77939,22.345000
data,t,77940,22.345000
data,t,77941,22.345000
data,t,77942,22.345000
data,t,77943,22.345000
data,t,77944,22.345000
data,t,77945,22.345000
data,t,77946,22.345000
data,t,77947,22.345000
data,t,77948,22.345000
data,t,77949,22.345000
data,t,77950,22.345000
data,t,77951,22.345000
data,t,77952,22.345000
data,t,77953,22.345000
data,t,77954,22.345000
data,t,77955,22.345000
data,t,77956,22.345000
data,t,77957,22.345000
data,t,77958,22.345000
data,t,77959,22.345000
data,t,77960,22.345000
data,t,77961,22.345000
data,t,77962,22.345000
data,t,77963,22.345000
data,t,77964,22.345000
data,t,77965,22.345000
data,t,77966,22.345000
data,t,77967,22.345000
data,t,77968,22.345000
data,t,77969,22.345000
data,t,77970,22.345000
data,t,77971,22.345000
data,t,77972,22.345000
data,t,77973,22.345000
data,t,77974,22.345000
data,t,77975,22.345000
data,t,77976,22.345000
data,t,77977,22.345000
data,t,77978,22.345000
data,t,77979,22.345000
data,t,77980,22.345000
data,t,77981,22.345000
data,t,77982,22.345000
data,t,77983,22.345000
data,t,77984,22.345000
data,t,77985,22.345000
data,t,77986,22.345000
data,t,77987,22.345000
data,t,77988,22.345000
data,t,77989,22.345000
data,t,77990,22.345000
data,t,77991,22.345000
data,t,77992,22.345000
data,t,77993,22.345000
data,t,77994,22.345000
data,t,77995,22.345000
data,t,77996,22.345000
data,t,77997,22.345000
data,t,77998,22.345000
data,t,77999,22.345000
data,t,78000,22.345000
data,t,78001,22.345000
data,t,78002,22.345000
data,t,78003,22.345000
data,t,78004,22.345000
data,t,78005,22.345000
data,t,78006,22.345000
data,t,78007,22.345000
data,t,78008,22.345000
data,t,78009,22.345000
data,t,78010,22.345000
data,t,78011,22.345000
data,t,78012,22.345000
data,t,78013,22.345000
data,t,78014,22.345000
data,t,78015,22.345000
data,t,78016,22.345000
data,t,78017,22.345000
data,t,78018,22.345000
data,t,78019,22.345000
data,t,78020,22.345000
data,t,78021,22.345000
data,t,78022,22.345000
data,t,78023,22.345000
data,t,78024,22.345000
data,t,78025,22.345000
data,t,78026,22.345000
data,t,78027,22.345000
data,t,78028,22.345000
data,t,78029,22.345000
data,t,78030,22.345000
data,t,78031,22.345000
data,t,78032,22.345000
data,t,78033,22.345000
data,t,78034,22.345000
data,t,78035,22.345000
data,t,78036,22.345000
data,t,78037,22.345000
data,t,78038,22.345000
data,t,78039,22.345000
data,t,78040,22.345000
data,t,78041,22.345000
data,t,78042,22.345000
data,t,78043,22.345000
data,t,78044,22.345000
data,t,78045,22.345000
data,t,78046,22.345000
data,t,78047,22.345000
data,t,78048,22.345000
data,t,78049,22.345000
data,t,78050,22.345000
data,t,78051,22.345000
data,t,78052,22.345000
data,t,78053,22.345000
data,t,78054,22.345000
data,t,78055,22.345000
data,t,78056,22.345000
data,t,78057,22.345000
data,t,78058,22.345000
data,t,78059,22.345000
data,t,78060,22.345000
data,t,78061,22.345000
data,t,78062,22.345000
data,t,78063,22.345000
data,t,78064,22.345000
data,t,78065,22.345000
data,t,78066,22.345000
data,t,78067,22.345000
data,t,78068,22.345000
data,t,78069,22.345000
data,t,78070,22.345000
data,t,78071,22.345000
data,t,78072,22.345000
data,t,78073,22.345000
data,t,78074,22.345000
data,t,78075,22.345000
data,t,78076,22.345000
data,t,78077,22.345000
data,t,78078,22.345000
data,t,78079,22.345000
data,t,78080,22.345000
data,t,78081,22.345000
data,t,78082,22.345000
data,t,78083,22.345000
data,t,78084,22.345000
data,t,78085,22.345000
data,t,78086,22.345000
data,t,78087,22.345000
data,t,78088,22.345000
data,t,78089,22.345000
data,t,78090,22.345000
data,t,78091,22.345000
data,t,78092,22.345000
data,t,78093,22.345000
data,t,78094,22.345000
data,t,78095,22.345000
data,t,78096,22.345000
data,t,78097,22.345000
data,t,78098,22.345000
data,t,78099,22.345000
data,t,78100,22.345000
data,t,78101,22.345000
data,t,78102,22.345000
data,t,78103,22.345000
data,t,78104,22.345000
data,t,78105,22.345000
data,t,78106,22.345000
data,t,78107,22.345000
data,t,78108,22.345000
data,t,78109,22.345000
data,t,78110,22.345000
data,t,78111,22.345000
data,t,78112,22.345000
data,t,78113,22.345000
data,t,78114,22.345000
data,t,78115,22.345000
data,t,78116,22.345000
data,t,78117,22.345000
data,t,78118,22.345000
data,t,78119,22.345000
data,t,78120,22.345000
data,t,78121,22.345000
data,t,78122,22.345000
data,t,78123,22.345000
data,t,78124,22.345000
data,t,78125,22.345000
data,t,78126,22.345000
data,t,78127,22.345000
data,t,78128,22.345000
data,t,78129,22.345000
data,t,78130,22.345000
data,t,78131,22.345000
data,t,78132,22.345000
data,t,78133,22.345000
data,t,78134,22.345000
data,t,78135,22.345000
data,t,78136,22.345000
data,t,78137,22.345000
data,t,78138,22.345000
data,t,78139,22.345000
data,t,78140,22.345000
data,t,78141,22.345000
data,t,78142,22.345000
data,t,78143,22.345000
data,t,78144,22.345000
data,t,78145,22.345000
data,t,78146,22.345000
data,t,78147,22.345000
data,t,78148,22.345000
data,t,78149,22.345000
data,t,78150,22.345000
data,t,78151,22.345000
data,t,78152,22.345000
data,t,78153,22.345000
data,t,78154,22.345000
data,t,78155,22.345000
data,t,78156,22.345000
data,t,78157,22.345000
data,t,78158,22.345000
data,t,78159,22.345000
data,t,78160,22.345000
data,t,78161,22.345000
data,t,78162,22.345000
data,t,78163,22.345000
data,t,78164,22.345000
data,t,78165,22.345000
data,t,78166,22.345000
data,t,78167,22.345000
data,t,78168,22.345000
data,t,78169,22.345000
data,t,78170,22.345000
data,t,78171,22.345000
data,t,78172,22.345000
data,t,78173,22.345000
data,t,78174,22.345000
data,t,78175,22.345000
data,t,78176,22.345000
data,t,78177,22.345000
data,t,78178,22.345000
data,t,78179,22.345000
data,t,78180,22.345000
data,t,78181,22.345000
data,t,78182,22.345000
data,t,78183,22.345000
data,t,78184,22.345000
data,t,78185,22.345000
data,t,78186,22.345000
data,t,78187,22.345000
data,t,78188,22.345000
data,t,78189,22.345000
data,t,78190,22.345000
data,t,78191,22.345000
data,t,78192,22.345000
data,t,78193,22.345000
data,t,78194,22.345000
data,t,78195,22.345000
data,t,78196,22.345000
data,t,78197,22.345000
data,t,78198,22.345000
data,t,78199,22.345000
data,t,78200,22.345000
data,t,78201,22.345000
data,t,78202,22.345000
data,t,78203,22.345000
data,t,78204,22.345000
data,t,78205,22.345000
data,t,78206,22.345000
data,t,78207,22.345000
data,t,78208,22.345000
data,t,78209,22.345000
data,t,78210,22.345000
data,t,78211,22.345000
data,t,78212,22.345000
data,t,78213,22.345000
data,t,78214,22.345000
data,t,78215,22.345000
data,t,78216,22.345000
data,t,78217,22.345000
data,t,78218,22.345000
data,t,78219,22.345000
data,t,78220,22.345000
data,t,78221,22.345000
data,t,78222,22.345000
data,t,78223,22.345000
data,t,78224,22.345000
data,t,78225,22.345000
data,t,78226,22.345000
data,t,78227,22.345000
data,t,78228,22.345000
data,t,78229,22.345000
data,t,78230,22.345000
data,t,78231,22.345000
data,t,78232,22.345000
data,t,78233,22.345000
data,t,78234,22.345000
data,t,78235,22.345000
data,t,78236,22.345000
data,t,78237,22.345000
data,t,78238,22.345000
data,t,78239,22.345000
data,t,78240,22.345000
data,t,78241,22.345000
data,t,78242,22.345000
data,t,78243,22.345000
data,t,78244,22.345000
data,t,78245,22.345000
data,t,78246,22.345000
data,t,78247,22.345000
data,t,78248,22.345000
data,t,78249,22.345000
data,t,78250,22.345000
data,t,78251,22.345000
data,t,78252,22.345000
data,t,78253,22.345000
data,t,78254,22.345000
data,t,78255,22.345000
data,t,78256,22.345000
data,t,78257,22.345000
data,t,78258,22.345000
data,t,78259,22.345000
data,t,78260,22.345000
data,t,78261,22.345000
data,t,78262,22.345000
data,t,78263,22.345000
data,t,78264,22.345000
data,t,78265,22.345000
data,t,78266,22.345000
data,t,78267,22.345000
data,t,78268,22.345000
data,t,78269,22.345000
data,t,78270,22.345000
data,t,78271,22.345000
data,t,78272,22.345000
data,t,78273,22.345000
data,t,78274,22.345000
data,t,78275,22.345000
data,t,78276,22.345000
data,t,78277,22.345000
data,t,78278,22.345000
data,t,78279,22.345000
data,t,78280,22.345000
data,t,78281,22.345000
data,t,78282,22.345000
data,t,78283,22.345000
data,t,78284,22.345000
data,t,78285,22.345000
data,t,78286,22.345000
data,t,78287,22.345000
data,t,78288,22.345000
data,t,78289,22.345000
data,t,78290,22.345000
data,t,78291,22.345000
data,t,78292,22.345000
data,t,78293,22.345000
data,t,78294,22.345000
data,t,78295,22.345000
data,t,78296,22.345000
data,t,78297,22.345000
data,t,78298,22.345000
data,t,78299,22.345000
data,t,78300,22.345000
data,t,78301,22.345000
data,t,78302,22.345000
data,t,78303,22.345000
data,t,78304,22.345000
data,t,78305,22.345000
data,t,78306,22.345000
data,t,78307,22.345000
data,t,78308,22.345000
data,t,78309,22.345000
data,t,78310,22.345000
data,t,78311,22.345000
data,t,78312,22.345000
data,t,78313,22.345000
data,t,78314,22.345000
data,t,78315,22.345000
data,t,78316,22.345000
data,t,78317,22.345000
data,t,78318,22.345000
data,t,78319,22.345000
data,t,78320,22.345000
data,t,78321,22.345000
data,t,78322,22.345000
data,t,78323,22.345000
data,t,78324,22.345000
data,t,78325,22.345000
data,t,78326,22.345000
data,t,78327,22.345000
data,t,78328,22.345000
data,t,78329,22.345000
data,t,78330,22.345000
data,t,78331,22.345000
data,t,78332,22.345000
data,t,78333,22.345000
data,t,78334,22.345000
data,t,78335,22.345000
data,t,78336,22.345000
data,t,78337,22.345000
data,t,78338,22.345000
data,t,78339,22.345000
data,t,78340,22.345000
data,t,78341,22.345000
data,t,78342,22.345000
data,t,78343,22.345000
data,t,78344,22.345000
data,t,78345,22.345000
data,t,78346,22.345000
data,t,78347,22.345000
data,t,78348,22.345000
data,t,78349,22.345000
data,t,78350,22.345000
data,t,78351,22.345000
data,t,78352,22.345000
data,t,78353,22.345000
data,t,78354,22.345000
data,t,78355,22.345000
data,t,78356,22.345000
data,t,78357,22.345000
data,t,78358,22.345000
data,t,78359,22.345000
data,t,78360,22.345000
data,t,78361,22.345000
data,t,78362,22.345000
data,t,78363,22.345000
data,t,78364,22.345000
data,t,78365,22.345000
data,t,78366,22.345000
data,t,78367,22.345000
data,t,78368,22.345000
data,t,78369,22.345000
data,t,78370,22.345000
data,t,78371,22.345000
data,t,78372,22.345000
data,t,78373,22.345000
data,t,78374,22.345000
data,t,78375,22.345000
data,t,78376,22.345000
data,t,78377,22.345000
data,t,78378,22.345000
data,t,78379,22.345000
data,t,78380,22.345000
data,t,78381,22.345000
data,t,78382,22.345000
data,t,78383,22.345000
data,t,78384,22.345000
data,t,78385,22.345000
data,t,78386,22.345000
data,t,78387,22.345000
data,t,78388,22.345000
data,t,78389,22.345000
data,t,78390,22.345000
data,t,78391,22.345000
data,t,78392,22.345000
data,t,78393,22.345000
data,t,78394,22.345000
data,t,78395,22.345000
data,t,78396,22.345000
data,t,78397,22.345000
data,t,78398,22.345000
data,t,78399,22.345000
data,t,78400,22.345000
data,t,78401,22.345000
data,t,78402,22.345000
data,t,78403,22.345000
data,t,78404,22.345000
data,t,78405,22.345000
data,t,78406,22.345000
data,t,78407,22.345000
data,t,78408,22.345000
data,t,78409,22.345000
data,t,78410,22.345000
data,t,78411,22.345000
data,t,78412,22.345000
data,t,78413,22.345000
data,t,78414,22.345000
data,t,78415,22.345000
data,t,78416,22.345000
data,t,78417,22.345000
data,t,78418,22.345000
data,t,78419,22.345000
data,t,78420,22.345000
data,t,78421,22.345000
data,t,78422,22.345000
data,t,78423,22.345000
data,t,78424,22.345000
data,t,78425,22.345000
data,t,78426,22.345000
data,t,78427,22.345000
data,t,78428,22.345000
data,t,78429,22.345000
data,t,78430,22.345000
data,t,78431,22.345000
data,t,78432,22.345000
data,t,78433,22.345000
data,t,78434,22.345000
data,t,78435,22.345000
data,t,78436,22.345000
data,t,78437,22.345000
data,t,78438,22.345000
data,t,78439,22.345000
data,t,78440,22.345000
data,t,78441,22.345000
data,t,78442,22.345000
data,t,78443,22.345000
data,t,78444,22.345000
data,t,78445,22.345000
data,t,78446,22.345000
data,t,78447,22.345000
data,t,78448,22.345000
data,t,78449,22.345000
data,t,78450,22.345000
data,t,78451,22.345000
data,t,78452,22.345000
data,t,78453,22.345000
data,t,78454,22.345000
data,t,78455,22.345000
data,t,78456,22.345000
data,t,78457,22.345000
data,t,78458,22.345000
data,t,78459,22.345000
data,t,78460,22.345000
data,t,78461,22.345000
data,t,78462,22.345000
data,t,78463,22.345000
data,t,78464,22.345000
data,t,78465,22.345000
data,t,78466,22.345000
data,t,78467,22.345000
data,t,78468,22.345000
data,t,78469,22.345000
data,t,78470,22.345000
data,t,78471,22.345000
data,t,78472,22.345000
data,t,78473,22.345000
data,t,78474,22.345000
data,t,78475,22.345000
data,t,78476,22.345000
data,t,78477,22.345000
data,t,78478,22.345000
data,t,78479,22.345000
data,t,78480,22.345000
data,t,78481,22.345000
data,t,78482,22.345000
data,t,78483,22.345000
data,t,78484,22.345000
data,t,78485,22.345000
data,t,78486,22.345000
data,t,78487,22.345000
data,t,78488,22.345000
data,t,78489,22.345000
data,t,78490,22.345000
data,t,78491,22.345000
data,t,78492,22.345000
data,t,78493,22.345000
data,t,78494,22.345000
data,t,78495,22.345000
data,t,78496,22.345000
data,t,78497,22.345000
data,t,78498,22.345000
data,t,78499,22.345000
data,t,78500,22.345000
data,t,78501,22.345000
data,t,78502,22.345000
data,t,78503,22.345000
data,t,78504,22.345000
data,t,78505,22.345000
data,t,78506,22.345000
data,t,78507,22.345000
data,t,78508,22.345000
data,t,78509,22.345000
data,t,78510,22.345000
data,t,78511,22.345000
data,t,78512,22.345000
data,t,78513,22.345000
data,t,78514,22.345000
data,t,78515,22.345000
data,t,78516,22.345000
data,t,78517,22.345000
data,t,78518,22.345000
data,t,78519,22.345000
data,t,78520,22.345000
data,t,78521,22.345000
data,t,78522,22.345000
data,t,78523,22.345000
data,t,78524,22.345000
data,t,78525,22.345000
data,t,78526,22.345000
data,t,78527,22.345000
data,t,78528,22.345000
data,t,78529,22.345000
data,t,78530,22.345000
data,t,78531,22.345000
data,t,78532,22.345000
data,t,78533,22.345000
data,t,78534,22.345000
data,t,78535,22.345000
data,t,78536,22.345000
data,t,78537,22.345000
data,t,78538,22.345000
data,t,78539,22.345000
data,t,78540,22.345000
data,t,78541,22.345000
data,t,78542,22.345000
data,t,78543,22.345000
data,t,78544,22.345000
data,t,78545,22.345000
data,t,78546,22.345000
data,t,78547,22.345000
data,t,78548,22.345000
data,t,78549,22.345000
data,t,78550,22.345000
data,t,78551,22.345000
data,t,78552,22.345000
data,t,78553,22.345000
data,t,78554,22.345000
data,t,78555,22.345000
data,t,78556,22.345000
data,t,78557,22.345000
data,t,78558,22.345000
data,t,78559,22.345000
data,t,78560,22.345000
data,t,78561,22.345000
data,t,78562,22.345000
data,t,78563,22.345000
data,t,78564,22.345000
data,t,78565,22.345000
data,t,78566,22.345000
data,t,78567,22.345000
data,t,78568,22.345000
data,t,78569,22.345000
data,t,78570,22.345000
data,t,78571,22.345000
data,t,78572,22.345000
data,t,78573,22.345000
data,t,78574,22.345000
data,t,78575,22.345000
data,t,78576,22.345000
data,t,78577,22.345000
data,t,78578,22.345000
data,t,78579,22.345000
data,t,78580,22.345000
data,t,78581,22.345000
data,t,78582,22.345000
data,t,78583,22.345000
data,t,78584,22.345000
data,t,78585,22.345000
data,t,78586,22.345000
data,t,78587,22.345000
data,t,78588,22.345000
data,t,78589,22.345000
data,t,78590,22.345000
data,t,78591,22.345000
data,t,78592,22.345000
data,t,78593,22.345000
data,t,78594,22.345000
data,t,78595,22.345000
data,t,78596,22.345000
data,t,78597,22.345000
data,t,78598,22.345000
data,t,78599,22.345000
data,t,78600,22.345000
data,t,78601,22.345000
data,t,78602,22.345000
data,t,78603,22.345000
data,t,78604,22.345000
data,t,78605,22.345000
data,t,78606,22.345000
data,t,78607,22.345000
data,t,78608,22.345000
data,t,78609,22.345000
data,t,78610,22.345000
data,t,78611,22.345000
data,t,78612,22.345000
data,t,78613,22.345000
data,t,78614,22.345000
data,t,78615,22.345000
data,t,78616,22.345000
data,t,78617,22.345000
data,t,78618,22.345000
data,t,78619,22.345000
data,t,78620,22.345000
data,t,78621,22.345000
data,t,78622,22.345000
data,t,78623,22.345000
data,t,78624,22.345000
data,t,78625,22.345000
data,t,78626,22.345000
data,t,78627,22.345000
data,t,78628,22.345000
data,t,78629,22.345000
data,t,78630,22.345000
data,t,78631,22.345000
data,t,78632,22.345000
data,t,78633,22.345000
data,t,78634,22.345000
data,t,78635,22.345000
data,t,78636,22.345000
data,t,78637,22.345000
data,t,78638,22.345000
data,t,78639,22.345000
data,t,78640,22.345000
data,t,78641,22.345000
data,t,78642,22.345000
data,t,78643,22.345000
data,t,78644,22.345000
data,t,78645,22.345000
data,t,78646,22.345000
data,t,78647,22.345000
data,t,78648,22.345000
data,t,78649,22.345000
